DOID:5585	Keratoacanthoma (KA) is a common low-grade (unlikely to metastasize or invade) skin tumour that is believed to originate from the neck of the hair follicle. Many pathologists consider it to be a form of squamous cell carcinoma (SCC). The pathologist often labels KA as "well-differentiated squamous cell carcinoma, keratoacanthoma variant", because about 6% of KA manifest itself as squamous cell carcinoma when left untreated. KA is commonly found on sun-exposed skin, and often is seen on the face, forearms and hands. The defining characteristic of KA is that it is dome-shaped, symmetrical, surrounded by a smooth wall of inflamed skin, and capped with keratin scales and debris. It always grows rapidly, reaching a large size within days or weeks, and if untreated will starve itself of nourishment, necrose (die), slough, and heal with scarring. While some pathologists classify KA as a distinct tumor and not a malignancy, enough clinical and histological KA do progress to invasive and aggressive squamous cell cancers, therefore prompt and aggressive treatment is required. In reality, the defining characteristics of a KA can not be found when only a small fragment of a large KA is submitted for pathology review. If the keratin debris is submitted, no diagnosis can be made. If a deep core or peripheral deep wedge is performed, a squamous cell carcinoma is often noted. Only when almost the entire structure is submitted, can a true diagnosis of a KA be made. This further complicates the distinction between a clinical diagnosis of a KA and the pathologic diagnosis of a KA vs a squamous cell cancer.
DOID:5580	The term multiple endocrine neoplasia (MEN) encompasses several distinct syndromes featuring tumors of endocrine glands, each with its own characteristic pattern. In some cases, the tumors are malignant, in others, benign. Benign or malignant tumors of nonendocrine tissues occur as components of some of these tumor syndromes.
DOID:5579	A gastrinoma is a tumor in the pancreas or duodenum that secretes excess of gastrin leading to ulceration in the duodenum, stomach and the small intestine. There is hypersecretion of the HCl in the duodenum which causes the ulcers. HCl also causes hyperperistalsis and inhibits the activity of lipase causing severe diarrhoea.
DOID:5577	A gastrinoma is a tumor in the pancreas or duodenum that secretes excess of gastrin leading to ulceration in the duodenum, stomach and the small intestine. There is hypersecretion of the HCl in the duodenum which causes the ulcers. HCl also causes hyperperistalsis and inhibits the activity of lipase causing severe diarrhoea.
DOID:7166	Thyroiditis is the inflammation of the thyroid gland. The thyroid gland is located on the front of the neck below the laryngeal prominence, and makes hormones that control metabolism.
DOID:7165	Subacute thyroiditis is a form of thyroiditis that can be a cause of both thyrotoxicosis and hypothyroidism. It is uncommon and can affect individuals of both sexes and all ages. It manifests as a sudden and painful enlargement of the thyroid gland accompanied with fever, malaise and muscle aches. Some have suggested that its cause might be viral in origin.
DOID:2493	Gastric antral vascular ectasia (GAVE) is an uncommon cause of chronic gastrointestinal bleeding or iron deficiency anemia. The condition is associated with dilated small blood vessels in the antrum, or the last part of the stomach. The dilated vessels result in intestinal bleeding. It is also called watermelon stomach because streaky long red areas that are present in the stomach may resemble the markings on watermelon.
DOID:6193	Epithelioid sarcoma is a rare mesenchymal soft tissue tumour with an epithelioid pattern. It often occurs in the extremities of young adults.
DOID:2478	Spinocerebellar ataxia (SCA) is a progressive, degenerative, genetic disease with multiple types, each of which could be considered a disease in its own right.
DOID:2481	West syndrome or West's Syndrome is an uncommon to rare epileptic disorder in infants. It is named after the English physician, William James West (1793–1848), who first described it in an article published in The Lancet in 1841. The original case actually described his own son, James Edwin West (1840–1860). Other names for it are "Generalized Flexion Epilepsy", "Infantile Epileptic Encephalopathy", "Infantile Myoclonic Encephalopathy", "jackknife convulsions", "Massive Myoclonia" and "Salaam spasms". The term "infantile spasms" can be used to describe the specific seizure manifestation in the syndrome, but is also used as a synonym for the syndrome itself. West syndrome is the triad of infantile spasms, a pathognomonic EEG pattern (called hypsarrhythmia), and developmental regression - although the international definition requires only two out of these three elements.
DOID:2487	Hypercholesterolemia is the presence of high levels of cholesterol in the blood. It is closely related to the terms "hyperlipidemia" (elevated levels of lipids in the blood) and "hyperlipoproteinemia" (elevated levels of lipoproteins in the blood).
DOID:0050371	Pasteurellosis is an infection with a species of the bacteria genus Pasteurella, which is found in humans and animals.
DOID:0050374	Lyme disease, or Lyme borreliosis, is an emerging infectious disease[when?] caused by at least three species of bacteria belonging to the genus Borrelia. Borrelia burgdorferi sensu stricto is the main cause of Lyme disease in the United States, whereas Borrelia afzelii and Borrelia garinii cause most European cases. The disease is named after the town of Lyme, Connecticut, USA, where a number of cases were identified in 1975. Although Allen Steere realized that Lyme disease was a tick-borne disease in 1978, the cause of the disease remained a mystery until 1981, when B. burgdorferi was identified by Willy Burgdorfer.
DOID:3947	Adrenocortical hyperfunction is a condition where there is an overexpression of products of the adrenal cortex.
DOID:3497	Pancreatic cancer refers to a malignant neoplasm originating from transformed cells arising in tissues forming the pancreas. The most common type of pancreatic cancer, accounting for 95% of these tumors, is adenocarcinoma (tumors exhibiting glandular architecture on light microscopy) arising within the exocrine component of the pancreas. A minority arise from islet cells, and are classified as neuroendocrine tumors. The symptoms that lead to diagnosis depend on the location, the size, and the tissue type of the tumor. They may include abdominal pain and jaundice (if the tumor compresses the bile duct).
DOID:3952	Aldosterone is a yellow steroid hormone (mineralocorticoid family) produced by the outer-section (zona glomerulosa) of the adrenal cortex in the adrenal gland, and acts mainly on the distal tubules and collecting ducts of the nephron, the functioning unit of the kidney, to cause the conservation of sodium, secretion of potassium, increased water retention, and increased blood pressure. The overall effect of aldosterone is to increase reabsorption of ions and water in the kidney -- increasing blood volume and, therefore, increasing blood pressure.
DOID:3499	A Krukenberg tumor refers to a malignancy in the ovary that metastasized from a primary site, classically the gastrointestinal tract, although it can arise in other tissues such as the breast. Gastric adenocarcinoma, especially at the pylorus, is the most common source. Krukenberg tumors are often (over 80%) found in both ovaries, consistent with its metastatic nature.
DOID:350	Mastocytosis is a group of rare disorders of both children and adults caused by the presence of too many mast cells (mastocytes) and CD34+ mast cell precursors in a person's body.
DOID:3500	Gallbladder cancer is a relatively uncommon cancer. It has peculiar geographical distribution being common in central and South America, central and eastern Europe, Japan and northern India; it is also common in certain ethnic groups e.g. Native American Indians and Hispanics. If it is diagnosed early enough, it can be cured by removing the gallbladder, part of the liver and associated lymph nodes. Most often it is found after symptoms such as abdominal pain, jaundice and vomiting occur, and it has spread to other organs such as the liver. The incidence of gall bladder cancer is alarmingly increasing in China  as well as north central India 
DOID:3953	The term adrenal tumor can refer to one of several benign and malignant neoplasms of the adrenal gland, several of which are notable for their tendency to overproduce endocrine hormones. Adrenal cancer specifically refers to malignant adrenal tumors, which include neuroblastoma, adrenocortical carcinoma, and a minority of adrenal pheochromocytomas. Most adrenal pheochromocytomas and all adrenocortical adenomas are benign tumors, which do not metastasize or invade nearby tissues, but which may still cause significant health problems by giving rise to hormonal imbalances.
DOID:13910	Color blindness or color vision deficiency is the inability or decreased ability to see color, or perceive color differences, under lighting conditions when color vision is not normally impaired. "Color blind" is a term of art; there is no actual blindness but there is a fault in the development of one or more sets of retinal cones that perceive color in light and transmit that information to the optic nerve. Color blindness is a sex-linked condition. The genes that produce photopigments are carried on the X chromosome; if some of these genes are missing or damaged, color blindness will be expressed in males with a higher probability than in females because males only have one X chromosome (in females, a good gene on only one of the two X chromosomes is enough to yield the needed photopigments).
DOID:13911	Achromatopsia (ACHM), is a medical syndrome that exhibits symptoms relating to at least five separate individual disorders. Although the term may refer to acquired disorders such as color agnosia and cerebral achromatopsia, it typically refers to an autosomal recessive congenital color vision disorder, the inability to perceive color and to achieve satisfactory visual acuity at high light levels (typically exterior daylight). The syndrome is also present in an incomplete form which is more properly defined as dyschromatopsia. The only estimate of its relative occurrence of 1:33,000 in the general population dates from the 1960s or earlier.
DOID:13909	Color blindness or color vision deficiency is the inability or decreased ability to see color, or perceive color differences, under lighting conditions when color vision is not normally impaired. "Color blind" is a term of art; there is no actual blindness but there is a fault in the development of one or more sets of retinal cones that perceive color in light and transmit that information to the optic nerve. Color blindness is a sex-linked condition. The genes that produce photopigments are carried on the X chromosome; if some of these genes are missing or damaged, color blindness will be expressed in males with a higher probability than in females because males only have one X chromosome (in females, a good gene on only one of the two X chromosomes is enough to yield the needed photopigments).
DOID:1391	Lecithin cholesterol acyltransferase deficiency (LCAT deficiency) is disorder of lipoprotein metabolism.
DOID:13918	Somatization disorder (also Briquet's syndrome or hysteria) is a somatoform disorder characterized by recurring, multiple, clinically significant complaints about pain, gastrointestinal, sexual and pseudoneurological symptoms. Those complaints must begin before the individual turns 30 years of age, and could last for several years, resulting in either treatment seeking behavior or significant treatment. Individuals with somatization disorder typically visit many doctors in pursuit of effective treatment. Somatization disorder also causes challenge and burden on the life of the caregivers or significant others of the patient.
DOID:13919	Astigmatism is an optical defect in which vision is blurred due to the inability of the optics of the eye to focus a point object into a sharp focused image on the retina. This may be due to an irregular or toric curvature of the cornea or lens. There are two types of astigmatism: regular and irregular. Irregular astigmatism is often caused by a corneal scar or scattering in the crystalline lens and cannot be corrected by standard spectacle lenses, but can be corrected by contact lenses. Regular astigmatism arising from either the cornea or crystalline lens can be corrected by a toric lens. A toric surface resembles a section of the surface of an American football or a doughnut where there are two regular radii, one smaller than the other one. This optical shape gives rise to regular astigmatism in the eye.
DOID:13912	Color blindness or color vision deficiency is the inability or decreased ability to see color, or perceive color differences, under lighting conditions when color vision is not normally impaired. "Color blind" is a term of art; there is no actual blindness but there is a fault in the development of one or more sets of retinal cones that perceive color in light and transmit that information to the optic nerve. Color blindness is a sex-linked condition. The genes that produce photopigments are carried on the X chromosome; if some of these genes are missing or damaged, color blindness will be expressed in males with a higher probability than in females because males only have one X chromosome (in females, a good gene on only one of the two X chromosomes is enough to yield the needed photopigments).
DOID:1392	Optic disc drusen (ODD) or optic nerve head drusen (ONHD) are globules of mucoproteins and mucopolysaccharides that progressively calcify in the optic disc. They are thought to be the remnants of the axonal transport system of degenerated retinal ganglion cells. ODD have also been referred to as congenitally elevated or anomalous discs, pseudopapilledema, pseudoneuritis, buried disc drusen, and disc hyaline bodies. They may be associated with vision loss of varying degree occasionally resulting in blindness.
DOID:13921	Systemic sclerosis or systemic scleroderma is a systemic autoimmune disease or systemic connective tissue disease that is a subtype of scleroderma.  It is characterized by deposition of collagen in the skin and, less commonly, in the kidneys, heart, lungs &amp; stomach. Female to male ratio is 4:1. The peak age of onset is between 30-50 years.
DOID:767	Muscle atrophy, or disuse atrophy, is defined as a decrease in the mass of the muscle; it can be a partial or complete wasting away of muscle. When a muscle atrophies, this leads to muscle weakness, since the ability to exert force is related to mass. Muscle atrophy results from a co-morbidity of several common diseases, including cancer, AIDS, congestive heart failure, COPD (chronic obstructive pulmonary disease), renal failure, and severe burns; patients who have "cachexia" in these disease settings have a poor prognosis. Moreover, starvation eventually leads to muscle atrophy. Disuse of the muscles will also lead to atrophy.
DOID:7671	Penile cancer is a malignant growth found on the skin or in the tissues of the penis. A Squamous cell carcinoma usually originating in the glans or foreskin is by far the most common type, occurring in 9 out of 10 cases. Penis cancer tends to develop in men over the age of sixty. Penile cancer is very rare in Europe and North America, occurring in about one in 100,000 men in the latter. It accounts for 0.2% of cancers and 0.1% of deaths from cancer amongst males in the United States. However, in some parts of Africa and South America it accounts for up to 10% of cancers in men.
DOID:1920	Hyperuricemia (British English: hyperuricaemia) is a level of uric acid in the blood that is abnormally high. In humans, the upper end of the normal range is 360&#160;µmol/L (6&#160;mg/dL) for women and 400&#160;µmol/L (6.8&#160;mg/dL) for men.
DOID:192	Sex cord-gonadal stromal tumour (or sex cord-stromal tumour) is a group of tumours of sex cord-derived tissues of the ovary and testis. In humans, this group accounts for 8% of ovarian cancers and under 5% of testicular cancers. Their diagnosis is histological: only a biopsy of the tumour can make an exact diagnosis. They are often suspected of being malignant prior to operation, being solid ovarian tumours that tend to occur most commonly in post menopausal women.
DOID:1919	Lesch–Nyhan syndrome (LNS), also known as Nyhan's syndrome, Kelley-Seegmiller syndrome and Juvenile gout:546, is a rare inherited disorder caused by a deficiency of the enzyme hypoxanthine-guanine phosphoribosyltransferase (HGPRT), produced by mutations in the HPRT gene located on (the) X chromosome. LNS affects about one in 380,000 live births. The disorder was first recognized and clinically characterized by medical student Michael Lesch and his mentor, pediatrician Bill Nyhan, who published their findings in 1964.
DOID:1913	Esotropia is a form of strabismus, or "squint", in which one or both eyes turns inward. The condition can be constantly present, or occur intermittently, and can give the affected individual a "cross-eyed" appearance. Esotropia is sometimes erroneously called "lazy eye", which describes the condition of amblyopia—a reduction in vision of one or both eyes that is not the result of any pathological lesion of the visual pathway and cannot be resolved by the use of corrective lenses. Amblyopia can, however, arise as a result of esotropia occurring in childhood: In order to relieve symptoms of diplopia or double vision, the child's brain will ignore or "suppress" the image from the esotropic eye, which when allowed to continue untreated will lead to the development of amblyopia. Treatment options for esotropia include glasses to correct refractive errors (see accommodative esotropia below), the use of prisms and/or orthoptic exercises and/or eye muscle surgery.
DOID:1924	Hypogonadism is a medical term for decreased functional activity of the gonads, thus resulting in lower amounts of testosterone. Low testosterone is caused by a decline or deficiency in gonadal production of testosterone in males. The gonads, typically called testicles in males, produce hormones (testosterone, estradiol, antimullerian hormone, progesterone, inhibin B, activin) and gametes or sperm.
DOID:1922	A paraneoplastic syndrome is a disease or symptom that is the consequence of the presence of cancer in the body, but is not due to the local presence of cancer cells. These phenomena are mediated by humoral factors (by hormones or cytokines) excreted by tumor cells or by an immune response against the tumor. Paraneoplastic syndromes are typical among middle aged to older patients, and they most commonly present with cancers of the lung, breast, ovaries or lymphatic system (a lymphoma). Sometimes the symptoms of paraneoplastic syndromes show before the diagnosis of a malignancy, which has been hypothesized to relate to the disease pathogenesis. In this paradigm, tumor cells express tissue-restricted antigens (such as neuronal proteins), triggering an anti-tumor immune response which may be partially or, rarely, completely effective in suppressing tumor growth and symptoms. Patients then come to clinical attention when this tumor immune response breaks immune tolerance and begins to attack the normal tissue expressing that (e.g. neuronal) protein.
DOID:1921	Klinefelter syndrome, 47, XXY, or XXY syndrome is a condition in which human males have an extra X chromosome. While females have an XX chromosomal makeup, and males an XY, affected individuals have at least two X chromosomes and at least one Y chromosome. Because of the extra chromosome, individuals with the condition are usually referred to as "XXY Males", or "47, XXY Males".
DOID:5058	Malignant rhabdoid tumour (MRT) is a very aggressive form of tumour originally described as a variant of Wilms' tumour, which is primarily a kidney tumour that occurs mainly in children.
DOID:1926	Gaucher's is a genetic disease in which a fatty substance (lipid) accumulates in cells and certain organs. Gaucher's disease is the most common of the lysosomal storage diseases.:536 The disorder is characterized by bruising, fatigue, anemia, low blood platelets, and enlargement of the liver and spleen. It is caused by a hereditary deficiency of the enzyme glucosylceramidase. The enzyme acts on the fatty acid glucosylceramide. When the enzyme is defective, glucosylceramide accumulates, particularly in white blood cells, most often macrophages (mononuclear leukocytes). glucosylceramidase can collect in the spleen, liver, kidneys, lungs, brain and bone marrow.
DOID:8866	Actinic keratosis (also called "solar keratosis" and "senile keratosis") is a premalignant condition of thick, scaly, or crusty patches of skin.:719 It is more common in fair-skinned people. It is associated with those who are frequently exposed to the sun, as it is usually accompanied by solar damage. Since some of these pre-cancers progress to squamous cell carcinoma, they should be treated. Untreated lesions have up to twenty percent risk of progression to squamous cell carcinoma.
DOID:8857	Lupus erythematosus is a category for a collection of diseases with similar underlying problems with immunity (autoimmune disease). Symptoms of these diseases can affect many different body systems, including joints, skin, kidneys, blood cells, heart, and lungs. Four main types of lupus exist — systemic lupus erythematosus, discoid lupus erythematosus, drug-induced lupus erythematosus, and neonatal lupus erythematosus. Of these, systemic lupus erythematosus is the most common and serious form of lupus.
DOID:3870	Medulloblastoma is a highly malignant primary brain tumor that originates in the cerebellum or posterior fossa.
DOID:3866	Medulloblastoma is a highly malignant primary brain tumor that originates in the cerebellum or posterior fossa.
DOID:3869	Medulloblastoma is a highly malignant primary brain tumor that originates in the cerebellum or posterior fossa.
DOID:3875	Thrombophlebitis is phlebitis (vein inflammation) related to a thrombus (blood clot). When it occurs repeatedly in different locations, it is known as "Thrombophlebitis migrans" or "migrating thrombophlebitis".
DOID:3876	Intestinal pseudoobstruction is decreased ability of the intestines to push food through, and often causes dilation of various parts of the bowel. It can be a primary condition (idiopathic or inherited) or caused by another disease (secondary). The clinical and radiological findings are often similar to true intestinal obstruction.
DOID:13823	Thelaziasis (occasionally spelled "thelaziosis") is the term for infestation with parasitic nematodes of the genus Thelazia. The adults of all Thelazia species discovered so far inhabit the eyes and associated tissues (such as eyelids, tear ducts, etc.) of various mammal and bird hosts, including humans. Thelazia nematodes are often referred to as "eyeworms."
DOID:11275	Syphilis is a sexually transmitted infection caused by the spirochete bacterium Treponema pallidum subspecies pallidum. The primary route of transmission is through sexual contact; however, it may also be transmitted from mother to fetus during pregnancy or at birth, resulting in congenital syphilis. Other human diseases caused by related Treponema pallidum include yaws (subspecies pertenue), pinta (subspecies carateum) and bejel (subspecies endemicum).
DOID:11271	Systemic often abbreviated to SLE or lupus, is a systemic autoimmune disease (or autoimmune connective tissue disease) that can affect any part of the body. As occurs in other autoimmune diseases, the immune system attacks the body's cells and tissue, resulting in inflammation and tissue damage. It is a Type III hypersensitivity reaction caused by antibody-immune complex formation.
DOID:11277	Toxic multinodular goitre (also known as toxic nodular goitre, toxic nodular struma) is a form of hyperthyroidism - where there is excess production of thyroid hormones. It is characterized by functionally autonomous nodules. It emerges insidiously from nontoxic multinodular goitre.
DOID:9191	Diabetic retinopathy is retinopathy (damage to the retina) caused by complications of diabetes mellitus, which can eventually lead to blindness. It is an ocular manifestation of systemic disease which affects up to 80% of all patients who have had diabetes for 10 years or more. Despite these intimidating statistics, research indicates that at least 90% of these new cases could be reduced if there was proper and vigilant treatment and monitoring of the eyes. The longer a person has diabetes, the higher their chances of developing diabetic retinopathy.
DOID:984	Temporomandibular joint disorder (TMJD or TMD), or TMJ syndrome, is an umbrella term covering acute or chronic inflammation of the temporomandibular joint, which connects the mandible to the skull. The disorder and resultant dysfunction can result in significant pain and impairment. Because the disorder transcends the boundaries between several health-care disciplines—in particular, dentistry and neurology—there are a variety of treatment approaches.
DOID:10646	Schizotypal personality disorder, or simply schizotypal disorder, is a personality disorder that is characterized by a need for social isolation, anxiety in social situations, odd behavior and thinking, and often unconventional beliefs.
DOID:10651	Aortic dissection occurs when a tear in the inner wall of the aorta causes blood to flow between the layers of the wall of the aorta and force the layers apart. The dissection typically extends anterograde, but can extend retrograde from the site of the intimal tear. Aortic dissection is a medical emergency and can quickly lead to death, even with optimal treatment. If the dissection tears the aorta completely open (through all three layers), massive and rapid blood loss occurs. Aortic dissections resulting in rupture have an 80% mortality rate, and 50% of patients die before they even reach the hospital. All acute ascending aortic dissections require emergency surgery to prevent rupture and death. Chronic enlargement of the ascending aorta from aneurism or previously unrecognized and untreated aortic dissections is repaired electively when it reaches 6&#160;cm (2&#160;in) in size and surgery may be recommended between for as little as 4.5&#160;cm (2&#160;in) in size if the patient has one of several connective tissue disorders or a family history of ruptured aorta.
DOID:10632	Wolfram syndrome, also called DIDMOAD (Diabetes Insipidus, Diabetes Mellitus, Optic Atrophy, and Deafness), is a rare genetic disorder, causing diabetes mellitus, optic atrophy, and deafness as well as various other possible disorders.
DOID:1064	Cystinosis is a lysosomal storage disease characterized by the abnormal accumulation of the amino acid cystine. It is a genetic disorder that typically follows an autosomal recessive inheritance pattern. Cystinosis is the most common cause of Fanconi syndrome in the pediatric age group. Fanconi syndrome occurs when the function of cells in renal tubules are impaired, leading to abnormal amounts of carbohydrates and amino acids in the urine, excessive urination, and low blood levels of potassium and phosphates.
DOID:10655	A polyp is an abnormal growth of tissue projecting from a mucous membrane. If it is attached to the surface by a narrow elongated stalk, it is said to be pedunculated. If no stalk is present, it is said to be sessile. Polyps are commonly found in the colon, stomach, nose, sinus(es), urinary bladder and uterus. They may also occur elsewhere in the body where mucous membranes exist like the cervix&#160; and small intestine.
DOID:2640	A struma ovarii (literally: goitre of the ovary) is a rare form of monodermal teratoma that contains mostly thyroid tissue , which lead to hyperthyroidism.
DOID:2639	Fibroadenomas of the breast, are lumps composed of fibrous and glandular tissue. Because breast cancer can also appear as a lump, doctors may recommend a tissue sample (biopsy) to rule out cancer in older patients. Unlike typical lumps from breast cancer, fibroadenomas are easy to move, with clearly defined edges.
DOID:2633	Mucinous cystadenoma is a type of tumor in the cystadenoma grouping.
DOID:2634	Cystadenoma (or "cystoma") refers to a type of cystic adenoma.
DOID:1039	Prolymphocytic leukemia is divided into two types according to the kind of cell involved: B-cell prolymphocytic leukemia and T-cell prolymphocytic leukemia. It is usually classified as a kind of chronic lymphocytic leukemia.
DOID:10399	Prostate cancer is a form of cancer that develops in the prostate, a gland in the male reproductive system. Most prostate cancers are slow growing; however, there are cases of aggressive prostate cancers. The cancer cells may metastasize (spread) from the prostate to other parts of the body, particularly the bones and lymph nodes. Prostate cancer may cause pain, difficulty in urinating, problems during sexual intercourse, or erectile dysfunction. Other symptoms can potentially develop during later stages of the disease.
DOID:6192	A bone tumor refers to a neoplastic growth of tissue in bone. Abnormal growths found in the bone can be either benign (noncancerous) or malignant (cancerous).
DOID:4863	Astrocytomas are a type of neoplasm of the brain. They originate in a particular kind of glial-cells, star-shaped brain cells in the cerebrum called astrocytes. This type of tumor does not usually spread outside the brain and spinal cord and it does not usually affect other organs. Astrocytomas are the most common glioma and can occur in most parts of the brain and occasionally in the spinal cord. Within the astrocytomas, there are two broad classes recognized in literature, those with:
DOID:4861	Astrocytomas are a type of neoplasm of the brain. They originate in a particular kind of glial-cells, star-shaped brain cells in the cerebrum called astrocytes. This type of tumor does not usually spread outside the brain and spinal cord and it does not usually affect other organs. Astrocytomas are the most common glioma and can occur in most parts of the brain and occasionally in the spinal cord. Within the astrocytomas, there are two broad classes recognized in literature, those with:
DOID:4860	Astroblastoma is a rare glial tumor derived from the astroblast, a type of cell that closely resembles spongioblastoma and astrocytes. Astroblastoma cells are most likely found in the supratentorial region of the brain that houses the cerebrum, an area responsible for all voluntary movements in the body. It also occurs significantly in the frontal lobe, parietal lobe, and temporal lobe, areas where movement, language creation, memory perception, and environmental surroundings are expressed. These tumors can be present in major brain areas not associated with the main cerebral hemispheres, including the cerebellum, optic nerve, cauda equina, hypothalamus, and brain stem.
DOID:4858	Pinealoma is a tumor of the pineal gland.
DOID:4857	Fibrillary astrocytomas also called low grade or diffuse astrocytomas, are a group of primary slow growing brain tumors. They typically occur in adults between the ages of twenty and fifty.[citation needed]
DOID:12715	Dermatomyositis (DM) is a connective-tissue disease related to polymyositis (PM) and Bramaticosis that is characterized by inflammation of the muscles and the skin.
DOID:12714	Ellis–van Creveld Syndrome (also called chondroectodermal dysplasia or mesoectodermal dysplasia) is a rare genetic disorder of the skeletal dysplasia type.
DOID:12713	Medullary sponge kidney (also known as Cacchi Ricci disease) is a congenital disorder of the kidneys characterized by cystic dilatation of the collecting tubules in one or both kidneys. In the general population, the frequency of medullary sponge kidney disease is reported to be 0.02% - 0.005%; that is, 1 in 5000 to 1 in 20,000. The frequency of medullary sponge kidney has been reported by various authors to be 12&#160;– 21% in patients with nephrolithiasis. The disease is bilateral in 70% of cases. Individuals with medullary sponge kidney are at increased risk for kidney stones and urinary tract infection. Patients with MSK typically pass twice as many stones per year as do other stone formers without MSK. While described as a "benign" disorder with a low morbidity rate, as many as 10% of patients with MSK have an increased risk of morbidity associated with frequent stones and UTIs. While some patients report increased chronic kidney pain, the source of the pain, when a UTI or blockage is not present, is unclear at this time. Renal colic (flank and back pain) is present in 55% of patients. Women with MSK experience more stones, UTIs and complications than men.
DOID:12712	Medullary cystic kidney disease is an autosomal dominant kidney disorder characterized by cysts in both kidneys and tubulointerstitial sclerosis leading to end-stage renal disease. The kidney disease nephronophthisis is in the classification of this disorder.
DOID:1271	Capillary leak syndrome (usually Systemic Capillary Leak Syndrome, SCLS or Clarkson’s Disease) is a rare medical condition characterized by self-reversing episodes during which the endothelial cells which line the capillaries are thought to separate for a few days, allowing for a leakage of fluid from the circulatory system to the interstitial space, resulting in a dangerous hypotension (low blood pressure), hemoconcentration, and hypoalbuminemia. It is a life-threatening illness because each episode has the potential to cause damage to, or the failure of, vital organs due to limited perfusion. It is often misdiagnosed as polycythemia, polycythemia vera or sepsis.
DOID:1272	Telangiectasias /tɛ.læn.dʒiː'ɛk.teɪ.ʃi:ə/ or angioectasias are small dilated blood vessels near the surface of the skin or mucous membranes, measuring between 0.5 and 1 millimeter in diameter. They can develop anywhere on the body but are commonly seen on the face around the nose, cheeks, and chin. They can also develop on the legs, specifically on the upper thigh, below the knee joint, and around the ankles.
DOID:12718	Pelvic inflammatory disease (or disorder) (PID) is a generic term for inflammation of the uterus, fallopian tubes, and/or ovaries as it progresses to scar formation with adhesions to nearby tissues and organs. This may lead to infections. PID is a vague term and can refer to viral, fungal, parasitic, though most often bacterial infections. PID should be classified by affected organs, the stage of the infection, and the organism(s) causing it. Although an STI is often the cause, many other routes are possible, including lymphatic, postpartum, postabortal (either miscarriage or abortion) or intrauterine device (IUD) related, and hematogenous spread. Two thirds of patients with laparoscopic evidence of previous PID were not aware they had PID.
DOID:4554	Thymic carcinoma is a rare type of thymus gland cancer. It usually spreads, has a high risk of recurrence, and has a poor survival rate. Thymic carcinoma is divided into subtypes, depending on the types of cells in which the cancer began. Also called type C thymoma.
DOID:4553	Small cell carcinoma (sometimes rendered as "small-cell carcinoma" or "Oat-cell carcinoma") is a type of highly malignant cancer that most commonly arises within the lung, although it can occasionally arise in other body sites, such as the cervix and prostate.
DOID:4551	Anal cancer is a type of cancer which arises from the anus, the distal orifice of the gastrointestinal tract. It is a distinct entity from the more common colorectal cancer. The etiology, risk factors, clinical progression, staging, and treatment are all different. Anal cancer is typically a squamous cell carcinoma that arises near the squamocolumnar junction. It may be keratinizing (basaloid) or non-keratinizing (cloacogenic). Other types of anal carcinoma are adenocarcinoma, lymphoma, sarcoma or melanoma.
DOID:4558	Ludwig's angina, otherwise known as angina ludovici, is a serious, potentially life-threatening cellulitis, or connective tissue infection, of the floor of the mouth, usually occurring in adults with concomitant dental infections and if left untreated, may obstruct the airways, necessitating tracheotomy. It is named after the German physician, Wilhelm Friedrich von Ludwig who first described this condition in 1836. Other names include "angina Maligna" and "Morbus Strangularis".
DOID:4556	Large-cell lung carcinoma (LCLC) is a heterogeneous group of undifferentiated malignant neoplasms originating from transformed epithelial cells in the lung.
DOID:8131	Mucoepidermoid carcinoma is the most common type of salivary gland malignancy in children. Mucoepidermoid carcinoma can also be found in other organs, as bronchi, lacrimal sac  and thyroid.
DOID:619	Lymphoproliferative disorders (LPDs) refer to several conditions in which lymphocytes are produced in excessive quantities. They typically occur in patients who have compromised immune systems. They are sometimes equated with "immunoproliferative disorders", but technically Lymphoproliferative disorders are a subset of immunoproliferative disorders, along with hypergammaglobulinemia and paraproteinemias.
DOID:872	Soft tissue disorders are medical conditions affecting soft tissue.
DOID:14766	Renal agenesis is a medical condition in which one (unilateral) or both (bilateral) fetal kidneys fail to develop.
DOID:14775	Ehlers–Danlos syndrome (EDS) (also known as "Cutis hyperelastica") is a group of inherited connective tissue disorders, caused by a defect in the synthesis of collagen (Type I or III). The collagen in connective tissue helps tissues to resist deformation. In the skin, muscles, ligaments, blood vessels and visceral organs, collagen plays a very significant role and with increased elasticity, secondary to abnormal collagen, pathology results.[clarification needed] Depending on the individual mutation, the severity of the syndrome can vary from mild to life-threatening. There is no cure, and treatment is supportive, including close monitoring of the digestive, excretory and particularly the cardiovascular systems. Corrective surgery may help with the frequent injuries that may develop in certain types of EDS, although the condition means that extra caution is advised and special practices observed.
DOID:14777	Benign familial neonatal epilepsy (BFNE), formerly called Benign familial neonatal convulsions (BFNC) or Benign familial neonatal seizures (BFNS), is a rare autosomal dominant inherited form of epilepsy. It manifests in newborns, normally within the first 7 days of life, as tonic-clonic seizures. Infants are otherwise normal between attacks and develop without incident. Attacks normally spontaneously cease within the first 15 weeks of life. Lifetime susceptibility to seizures is increased, as 16% of those diagnosed with BFNE earlier in life will go on to have seizures versus a 2% lifetime risk for the general population. There are three known genetic causes of BFNE, two being the voltage-gated potassium channels KCNQ2 (BFNC1) and KCNQ3 (BFNC2) and the third being a chromosomal inversion (BFNC3). There is no obvious correlation between most of the known mutations and clinical variability seen in BFNE.
